Date,Team,Acquired,Relinquished,Notes
2018-01-19,Raptors,,• Lorenzo Brown,placed on IL
2018-01-19,Raptors,,• Malcolm Miller,placed on IL
2018-01-19,Raptors,• Alfonzo McKinnie,,activated from IL
2018-01-19,Suns,,• Davon Reed,placed on IL
2018-01-19,Suns,• Danuel House,,activated from IL
2018-01-19,Suns,• T.J. Warren,,activated from IL
2018-01-20,76ers,,• J.J. Redick,placed on IL with left fibula injury (DTD)
2018-01-20,76ers,,• Jerryd Bayless,placed on IL with sore left wrist
2018-01-20,76ers,• Richaun Holmes,,activated from IL
2018-01-20,Bucks,,• Giannis Antetokounmpo,placed on IL with sore right knee
2018-01-20,Bucks,• Rashad Vaughn,,activated from IL
2018-01-20,Bulls,,• Kris Dunn,placed on IL with concussion
2018-01-20,Bulls,• Ryan Arcidiacono,,activated from IL
2018-01-20,Grizzlies,,• Brandan Wright,placed on IL with illness
2018-01-20,Hawks,,• Isaiah Taylor,placed on IL
2018-01-20,Hawks,,• Tyler Cavanaugh,placed on IL
2018-01-20,Hawks,• Josh Magette,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-01-20,Raptors,• Fred VanVleet,,activated from IL
2018-01-20,Warriors,,• Jordan Bell,placed on IL with left ankle inflammation
2018-01-20,Warriors,• Draymond Green,,activated from IL
2018-01-20,Grizzlies,• James Ennis,,activated from IL
2018-01-21,Celtics,,• Jarell Eddie,placed on IL
2018-01-21,Celtics,,• Kadeem Allen,placed on IL
2018-01-21,Celtics,• Kyrie Irving,,activated from IL
2018-01-21,Lakers,,• Gary Payton II,placed on IL
2018-01-21,Lakers,• Thomas Bryant,,activated from IL
2018-01-22,Bucks,,• Xavier Munford,placed on IL
2018-01-22,Grizzlies,,• JaMychal Green,placed on IL with right ankle injury
2018-01-22,Grizzlies,• Brandan Wright,,activated from IL
2018-01-22,Hawks,,• Josh Magette,placed on IL
2018-01-22,Hawks,• Isaiah Taylor,,activated from IL
2018-01-22,Mavericks,,• Devin Harris,placed on IL with concussion
2018-01-22,Mavericks,• Jalen Jones,,activated from IL
2018-01-22,Nuggets,,• Kenneth Faried,placed on IL with sore left ankle
2018-01-22,Nuggets,• Juancho Hernangomez / Juan Hernangomez,,activated from IL
2018-01-22,Celtics,• Guerschon Yabusele,,activated from IL
2018-01-23,Cavaliers,,• Channing Frye,placed on IL with strained abdominal
2018-01-23,Cavaliers,• Iman Shumpert,,activated from IL
2018-01-23,Celtics,,• Guerschon Yabusele,placed on IL
2018-01-23,Celtics,• Jarell Eddie,,activated from IL
2018-01-23,Knicks,,• Kyle O'Quinn,placed on IL with bruised left calf
2018-01-23,Knicks,• Joakim Noah,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-01-23,Lakers,,• Nigel Hayes,placed on IL
2018-01-23,Lakers,• Kentavious Caldwell-Pope,,activated from IL
2018-01-23,Spurs,• Darrun Hilliard,,activated from IL
2018-01-23,Warriors,• Andre Iguodala,,activated from IL
2018-01-23,Rockets,• Chinanu Onuaku,,activated from IL
2018-01-23,Spurs,,• Derrick White,placed on IL
2018-01-24,Grizzlies,,• Tyreke Evans,placed on IL with illness
2018-01-24,Mavericks,,• Jalen Jones,placed on IL
2018-01-24,Pacers,• Ben Moore,,activated from IL
2018-01-24,Grizzlies,• Kobi Simmons,,activated from IL
2018-01-24,Mavericks,• Johnathan Motley,,activated from IL
2018-01-25,Knicks,,• Tim Hardaway Jr.,placed on IL
2018-01-25,Nuggets,• Kenneth Faried,,activated from IL
2018-01-25,Knicks,• Damyean Dotson,,activated from IL
2018-01-26,Bucks,,• Malcolm Brogdon,placed on IL with sore right calf
2018-01-26,Bucks,• Giannis Antetokounmpo,,activated from IL
2018-01-26,Cavaliers,• Channing Frye,,activated from IL
2018-01-26,Clippers,,• Jawun Evans,placed on IL with sore lower abdominal
2018-01-26,Knicks,• Kyle O'Quinn,,activated from IL
2018-01-26,Pacers,,• T.J. Leaf,placed on IL with sprained right ankle
2018-01-26,Suns,,• Alex Len,placed on IL with sore right ankle
2018-01-26,Suns,• Marquese Chriss,,activated from IL
2018-01-26,Grizzlies,• Tyreke Evans,,activated from IL
2018-01-26,Grizzlies,,• Kobi Simmons,placed on IL
2018-01-27,Celtics,,• Marcus Smart,placed on IL with right hand injury
 Date, Team, Acquired, Relinquished, Notes
2018-01-27,Heat,• Tyler Johnson,,activated from IL
2018-01-27,Nets,,• D'Angelo Russell,placed on IL for rest
2018-01-27,Nets,,• Rondae Hollis-Jefferson,placed on IL with strained right groin
2018-01-27,Nets,• Isaiah Whitehead,,activated from IL
2018-01-27,Nets,• James Webb III,,activated from IL
2018-01-27,Pacers,• Myles Turner,,activated from IL
2018-01-27,Warriors,,• Patrick McCaw,placed on IL with strained back
2018-01-27,Wizards,,• John Wall (Hildred),placed on IL with sore left knee
2018-01-27,Warriors,• Damian Jones,,activated from IL
2018-01-28,Kings,,• Skal Labissiere,placed on IL with strained left shoulder
2018-01-28,Kings,,• Willie Cauley-Stein,placed on IL with bruised right knee
2018-01-28,Lakers,,• Ivica Zubac,placed on IL
2018-01-28,Lakers,,• Thomas Bryant,placed on IL
2018-01-28,Lakers,• Nigel Hayes,,activated from IL
2018-01-28,Thunder,• Kyle Singler,,activated from IL
2018-01-28,Kings,• JaKarr Sampson,,activated from IL
2018-01-28,Thunder,,• Andre Roberson,placed on IL recovering from surgery on left knee to repair torn patellar tendon (out for season)
2018-01-29,76ers,,• Joel Embiid,placed on IL for rest
2018-01-29,Bucks,• Malcolm Brogdon,,activated from IL
2018-01-29,Grizzlies,,• James Ennis,placed on IL with right calf injury
2018-01-29,Mavericks,,• Johnathan Motley,placed on IL
2018-01-29,Mavericks,,• Jose Juan Barea / Jose Barea / J.J. Barea,placed on IL with strained left oblique
2018-01-29,Mavericks,• Devin Harris,,activated from IL
2018-01-29,Nuggets,,• Wilson Chandler,placed on IL with illness
2018-01-29,Pacers,• T.J. Leaf,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-01-29,Suns,,• Danuel House,placed on IL
2018-01-29,Suns,,• Devin Booker,placed on IL with bruised right rib
2018-01-29,Suns,,• Marquese Chriss,placed on IL with sprained left ankle
2018-01-29,Suns,• Alex Len,,activated from IL
2018-01-29,Suns,• Davon Reed,,activated from IL
2018-01-29,Pacers,,• Ben Moore,placed on IL
2018-01-30,Cavaliers,,• Cedi Osman,placed on IL
2018-01-30,Clippers,,• Avery Bradley,placed on IL with sore right groin/hamstring
2018-01-30,Clippers,• Danilo Gallinari,,activated from IL
2018-01-30,Jazz,• Georges Niang,,activated from IL
2018-01-30,Nets,,• Caris LeVert,placed on IL with sore left groin
2018-01-30,Nets,• D'Angelo Russell,,activated from IL
2018-01-30,Nuggets,,• Mason Plumlee,placed on IL with strained right calf
2018-01-30,Pelicans,,• DeMarcus Cousins,placed on IL recovering from surgery to repair torn left Achilles tendon (out for season)
2018-01-30,Pelicans,• Tony Allen,,activated from IL
2018-01-30,Raptors,,• C.J. Miles,placed on IL with sore right knee
2018-01-30,Raptors,• Lorenzo Brown,,activated from IL
2018-01-30,Rockets,,• R.J. Hunter,placed on IL
2018-01-30,Rockets,,• Trevor Ariza,placed on IL with sprained left hamstring
2018-01-30,Rockets,,• Troy Williams,placed on IL
2018-01-30,Warriors,,• Damian Jones,placed on IL with flu
2018-01-30,Warriors,,• Kevon Looney,placed on IL with flu
2018-01-30,Warriors,• Patrick McCaw,,activated from IL
2018-01-30,Pelicans,• Charles Cooke,,activated from IL
2018-01-30,Rockets,• Markel Brown,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-01-31,76ers,,• Larry Drew II,placed on IL
2018-01-31,76ers,• J.J. Redick,,activated from IL
2018-01-31,76ers,• Jerryd Bayless,,activated from IL
2018-01-31,76ers,• Joel Embiid,,activated from IL
2018-01-31,Bulls,,• Nikola Mirotic,placed on IL
2018-01-31,Bulls,• Antonio Blakeney,,activated from IL
2018-01-31,Cavaliers,,• Kevin Love,placed on IL with fractured left hand
2018-01-31,Cavaliers,• Cedi Osman,,activated from IL
2018-01-31,Celtics,,• Kyrie Irving,placed on IL with bruised right quadriceps
2018-01-31,Celtics,• Guerschon Yabusele,,activated from IL
2018-01-31,Celtics,• Kadeem Allen,,activated from IL
2018-01-31,Hornets,,• Marvin Williams,placed on IL with sprained left ankle
2018-01-31,Knicks,,• Ron Baker,placed on IL with dislocated right shoulder (out for season)
2018-01-31,Suns,,• Alex Len,placed on IL with sore right ankle
2018-01-31,Suns,,• Greg Monroe,placed on IL
2018-01-31,Suns,• Devin Booker,,activated from IL
2018-01-31,Suns,• Marquese Chriss,,activated from IL
2018-01-31,Suns,• Danuel House,,activated from IL
2018-01-31,Knicks,• Damyean Dotson,,activated from IL
2018-02-01,Bucks,,• Eric Bledsoe,placed on IL with sore left ankle
2018-02-01,Grizzlies,,• Mario Chalmers,placed on IL with left hamstring injury
2018-02-01,Grizzlies,• James Ennis,,activated from IL
2018-02-01,Grizzlies,• JaMychal Green,,activated from IL
2018-02-01,Nuggets,• Wilson Chandler,,activated from IL
2018-02-01,Raptors,• Lorenzo Brown,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-01,Rockets,,• Eric Gordon,placed on IL with sore lower back
2018-02-01,Bucks,• Xavier Munford,,activated from IL
2018-02-01,Rockets,• Troy Williams,,activated from IL
2018-02-02,76ers,,• James Young,placed on IL
2018-02-02,76ers,,• Timothe Luwawu-Cabarrot,placed on IL with gastroenteritis
2018-02-02,76ers,• Jerryd Bayless,,activated from IL
2018-02-02,Bucks,,• Marshall Plumlee,placed on IL
2018-02-02,Bucks,• Eric Bledsoe,,activated from IL
2018-02-02,Bucks,• Jabari Parker,,activated from IL
2018-02-02,Hornets,• Cody Zeller,,activated from IL
2018-02-02,Kings,• Willie Cauley-Stein,,activated from IL
2018-02-02,Nets,,• Isaiah Whitehead,placed on IL
2018-02-02,Nets,• Caris LeVert,,activated from IL
2018-02-02,Suns,,• Isaiah Canaan,placed on IL with fractured left ankle
2018-02-02,Suns,• Davon Reed,,activated from IL
2018-02-02,Warriors,,• Andre Iguodala,placed on IL for rest
2018-02-02,Warriors,,• David West,placed on IL for rest / personal reasons
2018-02-02,Warriors,• Damian Jones,,activated from IL
2018-02-02,Warriors,• Kevon Looney,,activated from IL
2018-02-02,Raptors,,• Lorenzo Brown,placed on IL
2018-02-02,Bucks,,• Malcolm Brogdon,placed on IL with partially torn quadriceps tendon in left leg
2018-02-02,Warriors,• Quinn Cook,,activated from IL
2018-02-03,76ers,• Jerryd Bayless,,activated from IL
2018-02-03,Clippers,• Avery Bradley,,activated from IL
2018-02-03,Mavericks,• Johnathan Motley,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-03,Mavericks,• Jose Juan Barea / Jose Barea / J.J. Barea,,activated from IL
2018-02-03,Warriors,,• Quinn Cook,placed on IL
2018-02-03,Warriors,• Andre Iguodala,,activated from IL
2018-02-04,Blazers,,• Shabazz Napier,placed on IL with sore left big toe
2018-02-04,Blazers,• Wade Baldwin IV,,activated from IL
2018-02-04,Bucks,,• D.J. Wilson,placed on IL
2018-02-04,Grizzlies,,• Tyreke Evans,placed on IL with illness
2018-02-04,Grizzlies,• Mario Chalmers,,activated from IL
2018-02-04,Hawks,,• Ersan Ilyasova,placed on IL with illness
2018-02-04,Raptors,• C.J. Miles,,activated from IL
2018-02-04,Suns,,• Marquese Chriss,placed on IL
2018-02-04,Suns,• Alex Len,,activated from IL
2018-02-04,Grizzlies,,• Myke Henry,placed on IL
2018-02-04,Hawks,• DeAndre' Bembry / DeAndre Bembry,,activated from IL
2018-02-04,Bucks,,• Xavier Munford,placed on IL
2018-02-05,Blazers,,• Evan Turner,placed on IL with left calf injury
2018-02-05,Blazers,• Caleb Swanigan,,activated from IL
2018-02-05,Blazers,• Shabazz Napier,,activated from IL
2018-02-05,Jazz,,• Georges Niang,placed on IL
2018-02-05,Mavericks,,• Harrison Barnes,placed on IL with sprained left ankle
2018-02-05,Pacers,,• Victor Oladipo,placed on IL with illness
2018-02-05,Pistons,,• Brice Johnson,placed on IL
2018-02-05,Pistons,,• Dwight Buycks,placed on IL with illness
2018-02-05,Mavericks,• Jalen Jones,,activated from IL
2018-02-05,Pistons,• Kahlil Felder / Kay Felder,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-05,Jazz,• Erik McCree,,activated from IL
2018-02-05,Pacers,,• Darren Collison,placed on IL recovering from arthroscopic surgery on left knee
2018-02-05,Pacers,• Ben Moore,,activated from IL
2018-02-05,Pistons,• Reggie Hearn,,activated from IL
2018-02-06,76ers,• Timothe Luwawu-Cabarrot,,activated from IL
2018-02-06,Bucks,,• Matthew Dellavedova,placed on IL with sprained right ankle
2018-02-06,Bucks,• Marshall Plumlee,,activated from IL
2018-02-06,Bucks,• Xavier Munford,,activated from IL
2018-02-06,Celtics,,• Shane Larkin,placed on IL with sore right knee (DTD)
2018-02-06,Celtics,• Kyrie Irving,,activated from IL
2018-02-06,Hawks,,• DeAndre' Bembry / DeAndre Bembry,placed on IL with strained left adductor
2018-02-06,Hawks,• Ersan Ilyasova,,activated from IL
2018-02-06,Lakers,• Ivica Zubac,,activated from IL
2018-02-06,Nets,,• Quincy Acy,placed on IL with strained right middle finger
2018-02-06,Nets,• Isaiah Whitehead,,activated from IL
2018-02-06,Rockets,,• Troy Williams,placed on IL
2018-02-06,Rockets,• Eric Gordon,,activated from IL
2018-02-06,Suns,,• Danuel House,placed on IL
2018-02-06,Suns,,• Devin Booker,placed on IL with left hip pointer
2018-02-06,Suns,• Marquese Chriss,,activated from IL
2018-02-06,Warriors,,• Damian Jones,placed on IL
2018-02-06,Warriors,• David West,,activated from IL
2018-02-07,Cavaliers,,• Derrick Rose,placed on IL for rest
2018-02-07,Cavaliers,,• Iman Shumpert,placed on IL with plantar fasciitis in left foot (out for season)
2018-02-07,Cavaliers,• Ante Zizic,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-07,Nets,,• Caris LeVert,placed on IL with sprained right knee
2018-02-07,Pacers,• Victor Oladipo,,activated from IL
2018-02-07,Pistons,• Dwight Buycks,,activated from IL
2018-02-07,Spurs,,• Darrun Hilliard,placed on IL
2018-02-07,Spurs,• Derrick White,,activated from IL
2018-02-07,Suns,,• Tyson Chandler,placed on IL for rest / sore neck
2018-02-07,Timberwolves,,• Amile Jefferson,placed on IL
2018-02-07,Timberwolves,,• Marcus Georges-Hunt,placed on IL with illness
2018-02-07,Nets,• Milton Doyle,,activated from IL
2018-02-07,Suns,• Danuel House,,activated from IL
2018-02-08,Blazers,• Evan Turner,,activated from IL
2018-02-08,Hornets,• Marvin Williams,,activated from IL
2018-02-08,Knicks,,• Kristaps Porzingis,placed on IL with torn ACL in left knee (out for season)
2018-02-08,Knicks,• Isaiah Hicks,,activated from IL
2018-02-08,Knicks,• Luke Kornet,,activated from IL
2018-02-08,Thunder,,• Carmelo Anthony,placed on IL with sprained right ankle
2018-02-08,Thunder,,• Russell Westbrook,placed on IL with sprained left ankle
2018-02-08,Thunder,• Daniel Hamilton,,activated from IL
2018-02-08,Lakers,• Gary Payton II,,activated from IL
2018-02-08,Suns,• Isaiah Canaan,,activated from IL
2018-02-08,Thunder,• P.J. Dozier,,activated from IL
2018-02-08,Blazers,,• Wade Baldwin IV,placed on IL
2018-02-08,Lakers,• Thomas Bryant,,activated from IL
2018-02-08,Hawks,• Okaro White,,activated from IL
2018-02-08,Hawks,• Sheldon McClellan / Sheldon Mac,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-09,Cavaliers,• London Perrantes,,activated from IL
2018-02-09,Clippers,• Austin Rivers,,activated from IL
2018-02-09,Nuggets,• Monte Morris,,activated from IL
2018-02-09,Pacers,,• Ike Anigbogu,placed on IL
2018-02-09,Timberwolves,• Marcus Georges-Hunt,,activated from IL
2018-02-09,Cavaliers,• John Holland,,activated from IL
2018-02-09,Jazz,• Georges Niang,,activated from IL
2018-02-10,Bulls,,• Zach LaVine,placed on IL for rest / recovering from surgery on left knee
2018-02-10,Mavericks,• Harrison Barnes,,activated from IL
2018-02-10,Nets,• Quincy Acy,,activated from IL
2018-02-10,Spurs,,• (William) Tony Parker,placed on IL with tightness in back
2018-02-10,Nets,,• Milton Doyle,placed on IL
2018-02-10,Spurs,• Darrun Hilliard,,activated from IL
2018-02-11,Grizzlies,• Tyreke Evans,,activated from IL
2018-02-11,Jazz,,• Ricky Rubio,placed on IL with sore left hip
2018-02-11,Kings,• Jack Cooley,,activated from IL
2018-02-11,Mavericks,,• Dirk Nowitzki,placed on IL with left ankle effusion / rest
2018-02-11,Mavericks,,• Wesley Matthews / Wes Matthews Jr.,placed on IL with tightness in lower back / rest
2018-02-11,Pacers,,• T.J. Leaf,placed on IL with sore left calf
2018-02-11,Grizzlies,,• Brice Johnson,placed on IL
2018-02-11,Pacers,• Ike Anigbogu,,activated from IL
2018-02-11,Grizzlies,• Myke Henry,,activated from IL
2018-02-12,Bulls,,• Antonio Blakeney,placed on IL
2018-02-12,Bulls,• Zach LaVine,,activated from IL
2018-02-12,Pistons,,• Kahlil Felder / Kay Felder,placed on IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-12,Pistons,,• Reggie Hearn,placed on IL
2018-02-12,Pistons,• Dwight Buycks,,activated from IL
2018-02-12,Spurs,,• LaMarcus Aldridge,placed on IL with sore right knee
2018-02-12,Spurs,• (William) Tony Parker,,activated from IL
2018-02-12,Suns,,• Alec Peters,placed on IL
2018-02-12,Suns,,• Danuel House,placed on IL
2018-02-12,Suns,,• Tyler Ulis,placed on IL with lower back injury
2018-02-12,Suns,• Tyson Chandler,,activated from IL
2018-02-12,Warriors,,• Draymond Green,placed on IL with sprained left index finger
2018-02-13,Bucks,,• John Henson,placed on IL with sore right hamstring
2018-02-13,Bucks,• D.J. Wilson,,activated from IL
2018-02-13,Mavericks,• Dirk Nowitzki,,activated from IL
2018-02-13,Mavericks,• Wesley Matthews / Wes Matthews Jr.,,activated from IL
2018-02-13,Thunder,,• P.J. Dozier,placed on IL
2018-02-13,Thunder,• Carmelo Anthony,,activated from IL
2018-02-13,Thunder,• Russell Westbrook,,activated from IL
2018-02-13,Thunder,,• Daniel Hamilton,placed on IL
2018-02-14,76ers,,• Justin Anderson,placed on IL with sprained right ankle
2018-02-14,Bulls,,• Omer Asik,placed on IL
2018-02-14,Bulls,• Kris Dunn,,activated from IL
2018-02-14,Grizzlies,,• Wayne Selden Jr.,placed on IL with sore right knee
2018-02-14,Grizzlies,• Chandler Parsons,,activated from IL
2018-02-14,Hawks,,• Ersan Ilyasova,placed on IL with sprained right shoulder
2018-02-14,Hawks,• Andrew White III,,activated from IL
2018-02-14,Suns,• Devin Booker,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-14,Suns,• Tyler Ulis,,activated from IL
2018-02-14,Warriors,,• Patrick McCaw,placed on IL with fractured left wrist
2018-02-14,Warriors,• Draymond Green,,activated from IL
2018-02-14,Wizards,,• Jason Smith,placed on IL with illness
2018-02-14,Wizards,,• Tim Frazier,placed on IL recovering from surgery to repair fractured nose
2018-02-14,Wizards,• Devin Robinson,,activated from IL
2018-02-15,Lakers,,• Alex Caruso,placed on IL
2018-02-15,Nuggets,,• Torrey Craig,placed on IL with hamstring injury
2018-02-22,Bulls,,• Justin Holiday,placed on IL
2018-02-22,Bulls,,• Robin Lopez,placed on IL
2018-02-22,Bulls,,• Ryan Arcidiacono,placed on IL
2018-02-22,Bulls,• Cameron Payne,,activated from IL
2018-02-22,Bulls,• Omer Asik,,activated from IL
2018-02-22,Clippers,,• Avery Bradley,placed on IL with athletic pubalgia / sports hernia (out for season)
2018-02-22,Kings,,• De'Aaron Fox,placed on IL with conjunctivitis / pink eye
2018-02-22,Kings,,• Jack Cooley,placed on IL
2018-02-22,Kings,,• Kosta Koufos,placed on IL with illness
2018-02-22,Kings,• Frank Mason,,activated from IL
2018-02-22,Kings,• Skal Labissiere,,activated from IL
2018-02-22,Magic,• Nikola Vucevic,,activated from IL
2018-02-22,Wizards,• Jason Smith,,activated from IL
2018-02-22,Wizards,• Tim Frazier,,activated from IL
2018-02-23,Bucks,• John Henson,,activated from IL
2018-02-23,Celtics,,• Kadeem Allen,placed on IL
2018-02-23,Celtics,• Marcus Smart,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-23,Jazz,,• Erik McCree,placed on IL
2018-02-23,Jazz,• Ricky Rubio,,activated from IL
2018-02-23,Lakers,,• Gary Payton II,placed on IL
2018-02-23,Lakers,• Lonzo Ball,,activated from IL
2018-02-23,Mavericks,,• Jalen Jones,placed on IL
2018-02-23,Mavericks,,• Johnathan Motley,placed on IL
2018-02-23,Nuggets,• Mason Plumlee,,activated from IL
2018-02-23,Pacers,,• Ben Moore,placed on IL
2018-02-23,Pacers,,• Ike Anigbogu,placed on IL
2018-02-23,Pacers,• Glenn Robinson III,,activated from IL
2018-02-23,Pacers,• T.J. Leaf,,activated from IL
2018-02-23,Rockets,,• Markel Brown,placed on IL
2018-02-23,Rockets,• Trevor Ariza,,activated from IL
2018-02-23,Spurs,,• Darrun Hilliard,placed on IL
2018-02-23,Spurs,,• Derrick White,placed on IL
2018-02-23,Spurs,• LaMarcus Aldridge,,activated from IL
2018-02-23,Spurs,• Rudy Gay,,activated from IL
2018-02-23,Suns,,• Tyson Chandler,placed on IL with neck spasms
2018-02-23,Timberwolves,• Marcus Georges-Hunt,,activated from IL
2018-02-24,Celtics,,• Aron Baynes,placed on IL with sprained left elbow
2018-02-24,Celtics,,• Guerschon Yabusele,placed on IL
2018-02-24,Celtics,• Shane Larkin,,activated from IL
2018-02-24,Grizzlies,,• Tyreke Evans,placed on IL with right rib injury
2018-02-24,Grizzlies,• Brice Johnson,,activated from IL
2018-02-24,Grizzlies,• Kobi Simmons,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-24,Kings,,• JaKarr Sampson,placed on IL
2018-02-24,Kings,• De'Aaron Fox,,activated from IL
2018-02-24,Kings,• Kosta Koufos,,activated from IL
2018-02-24,Lakers,,• Lonzo Ball,placed on IL with sore left knee
2018-02-24,Lakers,,• Thomas Bryant,placed on IL
2018-02-24,Lakers,• Alex Caruso,,activated from IL
2018-02-24,Timberwolves,,• Jimmy Butler,placed on IL with meniscus injury in right knee
2018-02-24,Timberwolves,• Justin Patton,,activated from IL
2018-02-24,Warriors,• Quinn Cook,,activated from IL
2018-02-26,Bulls,,• Zach LaVine,placed on IL for rest / recovering from surgery on left knee
2018-02-26,Bulls,• Justin Holiday,,activated from IL
2018-02-26,Celtics,• Aron Baynes,,activated from IL
2018-02-26,Hawks,,• Antonius Cleveland,placed on IL with left ankle injury
2018-02-26,Hawks,• Josh Magette,,activated from IL
2018-02-26,Lakers,,• Alex Caruso,placed on IL
2018-02-26,Lakers,• Lonzo Ball,,activated from IL
2018-02-26,Nets,,• Isaiah Whitehead,placed on IL
2018-02-26,Nets,,• James Webb III,placed on IL
2018-02-26,Nets,• Caris LeVert,,activated from IL
2018-02-26,Nets,• Rondae Hollis-Jefferson,,activated from IL
2018-02-26,Raptors,,• Malachi Richardson,placed on IL
2018-02-26,Raptors,• Malcolm Miller,,activated from IL
2018-02-26,Warriors,,• Kevon Looney,placed on IL
2018-02-26,Warriors,• Jordan Bell,,activated from IL
2018-02-26,Hawks,• Ersan Ilyasova,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-02-27,Bulls,,• Justin Holiday,placed on IL
2018-02-27,Bulls,• Zach LaVine,,activated from IL
2018-02-27,Cavaliers,,• Jeff Green,placed on IL with sore lower back
2018-02-27,Cavaliers,• London Perrantes,,activated from IL
2018-02-27,Heat,,• Jordan Mickey,placed on IL
2018-02-27,Nuggets,,• Juancho Hernangomez / Juan Hernangomez,placed on IL
2018-02-27,Nuggets,,• Monte Morris,placed on IL
2018-02-27,Nuggets,• Paul Millsap,,activated from IL
2018-02-27,76ers,• Demetrius Jackson,,activated from IL
2018-02-27,Heat,• Rodney McGruder,,activated from IL
2018-02-28,Clippers,,• Tyrone Wallace,placed on IL
2018-02-28,Grizzlies,,• Deyonta Davis,placed on IL with left ankle injury
2018-02-28,Grizzlies,,• Kobi Simmons,placed on IL
2018-02-28,Hornets,,• Cody Zeller,placed on IL with sore left knee
2018-02-28,Hornets,• Julyan Stone,,activated from IL
2018-02-28,Mavericks,• Nerlens Noel,,activated from IL
2018-02-28,Spurs,,• Pau Gasol,placed on IL with bruised left knee
2018-02-28,Spurs,• Derrick White,,activated from IL
2018-02-28,Suns,,• Davon Reed,placed on IL
2018-02-28,Suns,,• T.J. Warren,placed on IL with tailbone injury / concussion
2018-02-28,Suns,• Tyson Chandler,,activated from IL
2018-02-28,Clippers,• C.J. Williams,,activated from IL
2018-03-01,Cavaliers,• Jeff Green,,activated from IL
2018-03-01,Heat,,• Tyler Johnson,placed on IL with bruised left quadricep
2018-03-01,Heat,• Jordan Mickey,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-03-01,Lakers,,• Channing Frye,placed on IL with recovering from appendectomy
2018-03-01,Lakers,,• Josh Hart,placed on IL with fractured left hand
2018-03-01,Lakers,• Gary Payton II,,activated from IL
2018-03-01,Lakers,• Thomas Bryant,,activated from IL
2018-03-01,Nuggets,• Torrey Craig,,activated from IL
2018-03-02,Grizzlies,,• Chandler Parsons,placed on IL with illness
2018-03-02,Grizzlies,• Kobi Simmons,,activated from IL
2018-03-02,Grizzlies,• Wayne Selden Jr.,,activated from IL
2018-03-02,Magic,,• Arron Afflalo,placed on IL
2018-03-02,Magic,• Jonathan Isaac,,activated from IL
2018-03-02,Raptors,,• Ogugua Anunoby / O.G. Anunoby,placed on IL with sprained right ankle
2018-03-02,Suns,,• Tyson Chandler,placed on IL with neck spasms
2018-03-02,Suns,• T.J. Warren,,activated from IL
2018-03-02,Timberwolves,• Amile Jefferson,,activated from IL
2018-03-02,Timberwolves,• Anthony Brown,,activated from IL
2018-03-02,Warriors,,• Shaun Livingston,placed on IL for rest
2018-03-02,Warriors,• Kevon Looney,,activated from IL
2018-03-02,Wizards,,• Devin Robinson,placed on IL
2018-03-02,Wizards,,• Jason Smith,placed on IL
2018-03-03,Blazers,,• Maurice Harkless / Moe Harkless,placed on IL with sore left knee
2018-03-03,Blazers,• Wade Baldwin IV,,activated from IL
2018-03-03,Cavaliers,,• Jeff Green,placed on IL with sore lower back
2018-03-03,Grizzlies,,• Andrew Harrison,placed on IL with right wrist injury
2018-03-03,Grizzlies,,• Marc Gasol,placed on IL for rest
2018-03-03,Grizzlies,• Chandler Parsons,,activated from IL
 Date, Team, Acquired, Relinquished, Notes
2018-03-03,Kings,,• Willie Cauley-Stein,placed on IL with strained lower back
2018-03-03,Lakers,,• Brandon Ingram,placed on IL with strained left hip flexor
2018-03-03,Lakers,• Luol Deng,,activated from IL
2018-03-03,Spurs,,• Brandon Paul,placed on IL
2018-03-03,Spurs,,• LaMarcus Aldridge,placed on IL with sprained right ankle
2018-03-03,Spurs,• Matt Costello,,activated from IL
2018-03-03,Spurs,• Pau Gasol,,activated from IL
2018-03-03,Thunder,,• Carmelo Anthony,placed on IL for rest
2018-03-04,Hornets,,• Dwayne Bacon,placed on IL with illness
2018-03-04,Hornets,• Cody Zeller,,activated from IL
2018-03-04,Mavericks,,• Wesley Matthews / Wes Matthews Jr.,placed on IL with left hip injury
2018-03-04,Suns,• Tyson Chandler,,activated from IL
2018-03-05,Cavaliers,,• Tristan Thompson,placed on IL with sprained right ankle
2018-03-05,Celtics,,• Kyrie Irving,placed on IL with sore left knee
2018-03-05,Grizzlies,• Deyonta Davis,,activated from IL
2018-03-05,Grizzlies,• Marc Gasol,,activated from IL
